# lB = 53.4
# phi_P = -3.
# I1 = 1.
# I2 = 0.85
# e1 = 72.
# e2 = 62.
# k1 = 0.10594846909174536
# k2 = 0.10526271127720371
# dx = 0.5
# dz = 0.5
# L = 100.
# M = 200
# N = 200
# r s phi(r,s)
-198 138 0.8441191105767338
-198 139 0.8359910321425358
-198 140 0.8274085636758779
-198 141 0.8183479254353956
-198 142 0.8087840128076682
-198 143 0.7986903267499204
-198 144 0.7880389003691811
-198 145 0.7768002214344759
-198 146 0.7649431506073523
-198 147 0.7524348351641867
-198 148 0.7392406179712164
-198 149 0.725323941460098
-198 150 0.7106462463379366
-198 151 0.6951668647511423
-198 152 0.6788429076071012
-198 153 0.6616291457414665
-198 154 0.643477884601818
-198 155 0.6243388321004749
-198 156 0.6041589592703245
-198 157 0.5828823533375878
-198 158 0.5604500628044211
-198 159 0.5367999341121418
-198 160 0.5118664394324977
-198 161 0.48558049510986856
-198 162 0.4578692702513303
-198 163 0.42865598493426477
-198 164 0.39785969747240085
-198 165 0.3653950801508541
-198 166 0.33117218280882077
-198 167 0.29509618361485196
-198 168 0.25706712634420986
-198 169 0.2169796434303685
-198 170 0.17472266402330713
-198 171 0.13017910624574275
-198 172 0.08322555279459809
-198 173 0.03373190898893709
-198 174 -0.01843895768312358
-198 175 -0.07343159751719579
-198 176 -0.131398379097843
-198 177 -0.1924999114659454
-198 178 -0.25690548911785643
-198 179 -0.3247935610693737
-198 180 -0.3963522252840907
-198 181 -0.471779749836109
-198 182 -0.5512851222510421
-198 183 -0.6350886285473877
-198 184 -0.7234224635826507
-198 185 -0.8165313743952295
-198 186 -0.9146733383246591
-198 187 -1.0181202777890084
-198 188 -1.1271588136998865
-198 189 -1.2420910596025845
-198 190 -1.3632354587415942
-198 191 -1.4909276663708555
-198 192 -1.6255214797532505
-198 193 -1.7673898184261991
-198 194 -1.9169257574492793
-198 195 -2.074543616496731
-198 196 -2.2406801078124476
-198 197 -2.415795546207957
-198 198 -2.6003751244561024
-198 199 -2.794930257613975
-198 200 -3.
-197 0 -3.
-197 1 -2.794930268514679
-197 2 -2.600375146254092
-197 3 -2.4157955788964
-197 4 -2.2406801513811025
-197 5 -2.074543670931952
-197 6 -1.9169258227340293
-197 7 -1.767389894540061
-197 8 -1.625521566672442
-197 9 -1.4909277640682472
-197 10 -1.363235567186728
-197 11 -1.242091178761697
-197 12 -1.1271589435359326
-197 13 -1.0181204182616885
-197 14 -0.9146734893904477
-197 15 -0.8165315360074059
-197 16 -0.7234226356913329
-197 17 -0.6350888110995669
-197 18 -0.5512853151906204
-197 19 -0.4717799531039382
-197 20 -0.39635243881801313
-197 21 -0.3247937848042651
-197 22 -0.2569057229856704
-197 23 -0.1925001553957593
-197 24 -0.1313986330159055
-197 25 -0.07343186134697599
-197 26 -0.01843923134536127
-197 27 0.0337316255761797
-197 28 0.08322525971588354
-197 29 0.13017880358820436
-197 30 0.17472235187659402
-197 31 0.21697932188658964
-197 32 0.2570667954978774
-197 33 0.2950958435628238
-197 34 0.3311718336502424
-197 35 0.36539472198709977
-197 36 0.3978593304070147
-197 37 0.42865560907290123
-197 38 0.45786888570169415
-197 39 0.4855801019816552
-197 40 0.5118660378373331
-197 41 0.5367995241635221
-197 42 0.560449644617653
-197 43 0.5828819270297285
-197 44 0.6041585249601226
-197 45 0.6243383899083104
-197 46 0.6434774346496439
-197 47 0.6616286881527504
-197 48 0.6788424425067678
-197 49 0.6951663922655158
-197 50 0.7106457665946846
-197 51 0.7253234545881756
-197 52 0.7392401241008116
-197 53 0.7524343344266665
-197 54 0.7649426431352093
-197 55 0.7767997073612772
-197 56 0.7880383798295167
-197 57 0.7986897998793538
-197 58 0.8087834797426876
-197 59 0.8183473863133666
-197 60 0.8274080186349972
-197 61 0.8359904813217867
-197 62 0.8441185541158422
-197 63 0.851814757773652
-197 64 0.8591004164642987
-197 65 0.8659957168522898
-197 66 0.8725197640287103
-197 67 0.8786906344456602
-197 68 0.8845254260006472
-197 69 0.890040305409699
-197 70 0.8952505530004568
-197 71 0.9001706050493506
-197 72 0.9048140937801691
-197 73 0.9091938851348396
-197 74 0.9133221144210744
